id,booking_pred,cancel_prob
66927,0,0.0873
66928,1,0.9852
66929,0,0.3233
66930,1,0.8133
66931,0,0.2174
66932,0,0.4537
66933,0,0.0392
66934,0,0.3538
66935,0,0.0607
66936,0,0.0235
66937,0,0.0038
66938,1,0.8548
66939,0,0.0701
66940,0,0.3931
66941,0,0.0652
66942,1,0.5728
66943,0,0.1108
66944,0,0.0131
66945,0,0.2619
66946,1,0.8057
66947,0,0.1579
66948,1,0.5368
66949,0,0.3734
66950,0,0.227
66951,1,0.9745
66952,0,0.1303
66953,0,0.2497
66954,0,0.1251
66955,0,0.1113
66956,0,0.3517
66957,0,0.4065
66958,0,0.1079
66959,0,0.1943
66960,0,0.0315
66961,1,0.6357
66962,0,0.0036
66963,0,0.033
66964,0,0.2181
66965,0,0.0003
66966,1,0.8021
66967,0,0.3939
66968,0,0.0652
66969,0,0.0691
66970,0,0.0994
66971,0,0.0832
66972,1,0.677
66973,0,0.0416
66974,1,0.5384
66975,1,0.9421
66976,0,0.0014
66977,1,0.878
66978,0,0.0543
66979,0,0.181
66980,0,0.0083
66981,0,0.0954
66982,0,0.0477
66983,0,0.0257
66984,0,0.3054
66985,0,0.0455
66986,0,0.3616
66987,1,0.8236
66988,0,0.0732
66989,0,0.0593
66990,1,0.8365
66991,0,0.1514
66992,0,0.0035
66993,0,0.4369
66994,1,0.7047
66995,1,0.8685
66996,1,0.9061
66997,1,0.5316
66998,0,0.3542
66999,1,0.8888
67000,0,0.4851
67001,0,0.4554
67002,1,0.8552
67003,0,0.0601
67004,1,0.9506
67005,1,0.7476
67006,0,0.016
67007,0,0.2454
67008,1,0.837
67009,0,0.2493
67010,0,0.0697
67011,0,0.0668
67012,0,0.0538
67013,0,0.1304
67014,1,0.8735
67015,0,0.0033
67016,0,0.2759
67017,1,0.699
67018,0,0.2494
67019,1,0.8815
67020,0,0.0567
67021,1,0.8761
67022,1,0.916
67023,0,0.295
67024,0,0.0644
67025,0,0.3189
67026,0,0.1446
67027,1,0.7685
67028,1,0.9402
67029,0,0.06
67030,0,0.0253
67031,0,0.4228
67032,1,0.8413
67033,0,0.0038
67034,0,0.2845
67035,1,0.9161
67036,0,0.362
67037,0,0.1221
67038,0,0.0728
67039,0,0.077
67040,0,0.1833
67041,1,0.8272
67042,1,0.7957
67043,1,0.9038
67044,1,0.5817
67045,0,0.0508
67046,0,0.4899
67047,0,0.1695
67048,0,0.0633
67049,1,0.8286
67050,1,0.8354
67051,0,0.0219
67052,0,0.0057
67053,0,0.0043
67054,0,0.0551
67055,0,0.4364
67056,0,0.07
67057,0,0.2957
67058,1,0.9513
67059,1,0.6177
67060,0,0.0414
67061,0,0.1024
67062,0,0.3059
67063,0,0.2609
67064,0,0.0899
67065,1,0.9343
67066,0,0.0209
67067,1,0.957
67068,0,0.0043
67069,0,0.303
67070,0,0.0072
67071,0,0.1139
67072,0,0.2571
67073,0,0.3435
67074,0,0.1781
67075,0,0.0132
67076,0,0.3732
67077,0,0.422
67078,0,0.3292
67079,0,0.0277
67080,0,0.1721
67081,0,0.1223
67082,1,0.6466
67083,0,0.4573
67084,0,0.3325
67085,1,0.7929
67086,0,0.028
67087,0,0.3006
67088,0,0.0442
67089,0,0.4866
67090,0,0.4977
67091,1,0.9813
67092,1,0.8964
67093,1,0.6052
67094,0,0.0521
67095,0,0.2697
67096,0,0.0235
67097,0,0.3899
67098,0,0.0482
67099,1,0.9586
67100,0,0.1318
67101,1,0.8383
67102,0,0.1477
67103,1,0.8724
67104,0,0.1857
67105,1,0.5349
67106,1,0.8697
67107,1,0.8457
67108,0,0.3936
67109,0,0.1149
67110,0,0.3479
67111,1,0.7821
67112,0,0.1148
67113,0,0.0664
67114,1,0.9454
67115,0,0.4633
67116,0,0.0805
67117,0,0.158
67118,0,0.1764
67119,1,0.9125
67120,0,0.3934
67121,1,0.6016
67122,0,0.0007
67123,0,0.2664
67124,1,0.9534
67125,1,0.9212
67126,0,0.3962
67127,1,0.8002
67128,0,0.072
67129,0,0.0222
67130,0,0.0733
67131,1,0.627
67132,0,0.2299
67133,0,0.0269
67134,1,0.9403
67135,0,0.1471
67136,0,0.0357
67137,1,0.9435
67138,1,0.9059
67139,1,0.971
67140,0,0.0955
67141,0,0.0641
67142,1,0.8327
67143,1,0.5528
67144,0,0.215
67145,0,0.1349
67146,0,0.1273
67147,1,0.6161
67148,0,0.4483
67149,1,0.8049
67150,0,0.1583
67151,0,0.0293
67152,0,0.1441
67153,0,0.0679
67154,0,0.1157
67155,1,0.8638
67156,1,0.8989
67157,0,0.1582
67158,0,0.3265
67159,0,0.313
67160,0,0.0831
67161,0,0.0469
67162,0,0.0013
67163,0,0.0288
67164,0,0.1586
67165,0,0.4549
67166,0,0.4299
67167,0,0.2048
67168,0,0.2598
67169,0,0.0011
67170,0,0.1172
67171,0,0.0747
67172,1,0.7376
67173,0,0.0951
67174,0,0.2004
67175,0,0.2725
67176,1,0.7018
67177,1,0.5692
67178,1,0.7798
67179,0,0.078
67180,1,0.74
67181,0,0.0016
67182,0,0.2246
67183,1,0.6674
67184,1,0.8675
67185,0,0.2422
67186,0,0.0836
67187,1,0.9085
67188,0,0.2614
67189,1,0.7862
67190,0,0.0495
67191,1,0.9498
67192,0,0.4704
67193,1,0.8648
67194,0,0.004
67195,0,0.0013
67196,0,0.0447
67197,1,0.9746
67198,0,0.0093
67199,0,0.3769
67200,0,0.4181
67201,0,0.353
67202,1,0.6273
67203,0,0.0384
67204,0,0.3849
67205,0,0.1045
67206,0,0.4284
67207,1,0.9085
67208,0,0.2243
67209,1,0.6963
67210,0,0.1349
67211,0,0.3033
67212,0,0.3268
67213,0,0.3428
67214,0,0.2286
67215,0,0.0377
67216,0,0.0009
67217,1,0.9022
67218,0,0.0006
67219,0,0.0132
67220,1,0.8995
67221,1,0.8854
67222,1,0.6992
67223,0,0.3217
67224,0,0.0013
67225,0,0.0505
67226,1,0.8437
67227,1,0.833
67228,0,0.1877
67229,1,0.7102
67230,0,0.3728
67231,0,0.1355
67232,0,0.0004
67233,0,0.3694
67234,1,0.7995
67235,1,0.7234
67236,1,0.849
67237,0,0.0658
67238,0,0.0049
67239,0,0.0653
67240,1,0.8974
67241,0,0.1185
67242,0,0.1495
67243,1,0.5047
67244,0,0.2104
67245,1,0.6382
67246,0,0.0905
67247,0,0.052
67248,1,0.9655
67249,0,0.1215
67250,0,0.0475
67251,0,0.4381
67252,1,0.9623
67253,1,0.9397
67254,0,0.4838
67255,0,0.0055
67256,0,0.0918
67257,0,0.0045
67258,1,0.85
67259,0,0.432
67260,1,0.9604
67261,0,0.1622
67262,1,0.8134
67263,1,0.9756
67264,1,0.8243
67265,1,0.9778
67266,0,0.1577
67267,0,0.0025
67268,1,0.527
67269,0,0.0653
67270,0,0.1054
67271,1,0.824
67272,1,0.6038
67273,0,0.1444
67274,0,0.0267
67275,1,0.9031
67276,0,0.1159
67277,0,0.1899
67278,0,0.1887
67279,0,0.0002
67280,1,0.6284
67281,0,0.122
67282,1,0.753
67283,1,0.858
67284,0,0.2882
67285,0,0.0238
67286,1,0.9139
67287,1,0.7759
67288,1,0.9477
67289,0,0.0281
67290,0,0.0956
67291,1,0.8381
67292,0,0.0353
67293,0,0.0314
67294,0,0.1128
67295,0,0.0438
67296,1,0.5653
67297,0,0.1269
67298,1,0.7641
67299,0,0.0515
67300,0,0.1008
67301,0,0.0119
67302,1,0.9953
67303,1,0.871
67304,1,0.5785
67305,1,0.8325
67306,1,0.541
67307,0,0.0369
67308,0,0.0601
67309,0,0.066
67310,0,0.0427
67311,1,0.845
67312,0,0.2941
67313,0,0.0857
67314,1,0.7677
67315,1,0.8655
67316,0,0.2866
67317,0,0.454
67318,0,0.2307
67319,1,0.5463
67320,1,0.6771
67321,0,0.1401
67322,0,0.0382
67323,0,0.0006
67324,1,0.951
67325,0,0.0842
67326,1,0.6689
67327,0,0.1579
67328,0,0.1415
67329,0,0.0939
67330,1,0.5016
67331,0,0.0025
67332,0,0.3642
67333,0,0.2002
67334,1,0.8088
67335,1,0.8847
67336,1,0.9534
67337,0,0.2011
67338,0,0.0
67339,1,0.9398
67340,0,0.2512
67341,0,0.4334
67342,1,0.744
67343,1,0.9622
67344,1,0.9694
67345,0,0.0994
67346,0,0.2662
67347,0,0.0719
67348,0,0.3223
67349,0,0.0011
67350,1,0.7302
67351,0,0.0089
67352,0,0.1416
67353,0,0.3591
67354,0,0.0998
67355,1,0.7606
67356,0,0.0813
67357,0,0.0452
67358,1,0.8486
67359,0,0.184
67360,0,0.0038
67361,1,0.7524
67362,0,0.087
67363,1,0.7116
67364,0,0.1482
67365,0,0.2984
67366,1,0.8105
67367,0,0.2048
67368,0,0.0563
67369,1,0.8832
67370,1,0.5588
67371,1,0.7207
67372,1,0.8745
67373,0,0.0267
67374,0,0.2127
67375,0,0.2633
67376,0,0.0508
67377,1,0.8737
67378,0,0.0923
67379,0,0.0501
67380,1,0.616
67381,1,0.8318
67382,0,0.2135
67383,1,0.8687
67384,1,0.7442
67385,1,0.838
67386,1,0.7618
67387,0,0.0808
67388,0,0.1443
67389,0,0.0186
67390,0,0.2644
67391,1,0.7758
67392,1,0.7796
67393,1,0.8747
67394,1,0.7296
67395,1,0.6569
67396,0,0.1633
67397,1,0.8898
67398,1,0.6287
67399,1,0.8226
67400,1,0.8747
67401,0,0.3087
67402,0,0.3332
67403,1,0.8708
67404,1,0.8772
67405,1,0.9121
67406,0,0.0921
67407,1,0.6634
67408,1,0.7809
67409,1,0.878
67410,0,0.0673
67411,0,0.0635
67412,1,0.7192
67413,0,0.3399
67414,0,0.241
67415,1,0.9382
67416,0,0.0853
67417,0,0.028
67418,1,0.9809
67419,0,0.1786
67420,0,0.3649
67421,1,0.5644
67422,0,0.2146
67423,1,0.75
67424,1,0.929
67425,1,0.8581
67426,0,0.0838
67427,0,0.014
67428,1,0.7102
67429,1,0.9353
67430,1,0.8337
67431,0,0.3007
67432,0,0.0009
67433,1,0.7035
67434,0,0.1175
67435,0,0.037
67436,0,0.4903
67437,0,0.0009
67438,0,0.0676
67439,1,0.5871
67440,1,0.7264
67441,1,0.9159
67442,1,0.568
67443,0,0.0112
67444,1,0.5013
67445,0,0.3693
67446,0,0.1322
67447,0,0.0257
67448,0,0.4491
67449,0,0.1316
67450,0,0.0215
67451,1,0.667
67452,1,0.7862
67453,0,0.1625
67454,1,0.8698
67455,0,0.1099
67456,1,0.5064
67457,0,0.4556
67458,0,0.2257
67459,0,0.0686
67460,0,0.0971
67461,0,0.4514
67462,0,0.3569
67463,0,0.079
67464,0,0.002
67465,0,0.075
67466,1,0.9389
67467,0,0.1351
67468,0,0.0079
67469,1,0.8972
67470,0,0.3464
67471,0,0.411
67472,0,0.0771
67473,0,0.1752
67474,0,0.0676
67475,0,0.4803
67476,1,0.9135
67477,0,0.0999
67478,0,0.078
67479,0,0.1241
67480,0,0.219
67481,0,0.045
67482,0,0.1446
67483,0,0.2254
67484,1,0.5128
67485,1,0.8713
67486,1,0.5229
67487,0,0.2378
67488,0,0.0253
67489,0,0.0285
67490,0,0.1144
67491,0,0.0404
67492,0,0.2626
67493,1,0.6788
67494,1,0.8853
67495,0,0.4787
67496,0,0.0798
67497,1,0.814
67498,0,0.3628
67499,1,0.9551
67500,0,0.3726
67501,1,0.6668
67502,1,0.7725
67503,0,0.1447
67504,0,0.1176
67505,0,0.0579
67506,1,0.8666
67507,0,0.2582
67508,0,0.0
67509,1,0.7375
67510,1,0.9464
67511,1,0.6396
67512,0,0.3682
67513,0,0.3588
67514,1,0.8804
67515,0,0.0021
67516,0,0.2405
67517,0,0.443
67518,1,0.9482
67519,0,0.1406
67520,0,0.2212
67521,0,0.1102
67522,1,0.9534
67523,0,0.0114
67524,1,0.9071
67525,1,0.7677
67526,1,0.9114
67527,1,0.7026
67528,0,0.0414
67529,0,0.0407
67530,0,0.0113
67531,1,0.6904
67532,0,0.2371
67533,1,0.786
67534,0,0.4112
67535,0,0.216
67536,0,0.2603
67537,1,0.7873
67538,0,0.1774
67539,0,0.1682
67540,1,0.8099
67541,0,0.0942
67542,0,0.3682
67543,1,0.9155
67544,0,0.0688
67545,0,0.0756
67546,1,0.757
67547,1,0.7467
67548,0,0.0192
67549,0,0.0804
67550,1,0.8897
67551,1,0.8133
67552,1,0.9643
67553,0,0.0674
67554,0,0.1433
67555,1,0.5558
67556,1,0.7418
67557,0,0.1038
67558,1,0.8855
67559,0,0.0851
67560,1,0.9511
67561,1,0.6597
67562,0,0.1
67563,1,0.6578
67564,1,0.8033
67565,0,0.0003
67566,1,0.5642
67567,0,0.1342
67568,0,0.0551
67569,1,0.538
67570,1,0.6986
67571,1,0.5905
67572,0,0.4359
67573,0,0.1256
67574,0,0.0385
67575,0,0.1285
67576,0,0.0019
67577,1,0.837
67578,1,0.9512
67579,0,0.0026
67580,1,0.6851
67581,1,0.6722
67582,0,0.3228
67583,0,0.2723
67584,0,0.4002
67585,0,0.2522
67586,0,0.4622
67587,0,0.3218
67588,0,0.2202
67589,0,0.3657
67590,0,0.0463
67591,0,0.1724
67592,0,0.0068
67593,0,0.3863
67594,0,0.0158
67595,1,0.687
67596,1,0.7002
67597,1,0.9427
67598,1,0.8028
67599,1,0.8058
67600,0,1e-04
67601,0,0.0165
67602,0,0.3112
67603,0,0.0021
67604,0,0.3898
67605,0,0.1815
67606,0,0.0475
67607,0,0.0609
67608,0,0.0301
67609,0,0.3292
67610,1,0.5027
67611,1,0.8562
67612,1,0.6473
67613,1,0.5072
67614,1,0.8727
67615,0,0.0222
67616,0,0.0383
67617,1,0.893
67618,0,0.0013
67619,1,0.8099
67620,1,0.6939
67621,1,0.5978
67622,1,0.7545
67623,0,0.4354
67624,0,0.0973
67625,0,0.0002
67626,0,0.0997
67627,1,0.5356
67628,0,0.0362
67629,0,0.1261
67630,0,0.226
67631,0,0.0974
67632,0,0.0005
67633,0,0.4264
67634,1,0.9263
67635,0,0.0044
67636,1,0.6108
67637,0,0.0995
67638,0,0.0704
67639,0,0.3914
67640,0,0.0293
67641,0,0.1475
67642,1,0.6776
67643,0,0.4476
67644,1,0.7819
67645,1,0.5022
67646,0,0.0123
67647,0,0.1312
67648,0,0.1681
67649,1,0.8837
67650,0,0.0332
67651,0,0.0017
67652,0,0.0419
67653,1,0.6204
67654,0,0.2964
67655,1,0.9315
67656,0,0.0279
67657,0,0.0762
67658,1,0.7998
67659,1,0.8495
67660,1,0.9482
67661,0,0.2246
67662,0,0.2333
67663,0,0.1651
67664,0,0.109
67665,1,0.6663
67666,1,0.7487
67667,1,0.5788
67668,0,0.069
67669,1,0.5442
67670,1,0.7769
67671,1,0.5756
67672,0,0.1121
67673,0,0.2647
67674,0,0.3502
67675,1,0.5725
67676,1,0.6469
67677,1,0.8582
67678,0,0.4091
67679,0,0.0883
67680,0,0.4295
67681,0,0.062
67682,0,0.0372
67683,0,0.1089
67684,0,0.1711
67685,0,0.1253
67686,0,0.4006
67687,0,0.2118
67688,0,0.3281
67689,1,0.7809
67690,0,0.2458
67691,0,0.3236
67692,1,0.9375
67693,0,0.0166
67694,0,0.0176
67695,0,0.3259
67696,1,0.5863
67697,1,0.8275
67698,0,0.1737
67699,1,0.7335
67700,1,0.8049
67701,0,0.1363
67702,0,0.2573
67703,0,0.0096
67704,0,0.0002
67705,0,0.1312
67706,1,0.668
67707,1,0.8912
67708,0,0.0084
67709,0,0.1639
67710,0,0.0206
67711,1,0.6632
67712,0,0.0851
67713,0,0.0831
67714,0,0.1636
67715,0,0.2422
67716,0,0.1393
67717,0,0.3471
67718,0,0.0868
67719,1,0.929
67720,0,0.1545
67721,0,0.0874
67722,0,0.0056
67723,1,0.8559
67724,0,0.3066
67725,1,0.9739
67726,0,0.049
67727,1,0.8404
67728,0,0.003
67729,1,0.6067
67730,1,0.825
67731,1,0.7425
67732,0,0.0365
67733,0,0.2253
67734,0,0.092
67735,1,0.7824
67736,0,0.0216
67737,1,0.6092
67738,0,0.3516
67739,0,0.1494
67740,1,0.6709
67741,0,0.042
67742,0,0.002
67743,1,0.9114
67744,0,0.0059
67745,0,0.258
67746,0,0.329
67747,1,0.706
67748,0,0.2625
67749,0,0.2975
67750,1,0.7582
67751,1,0.8439
67752,1,0.9538
67753,0,0.156
67754,1,0.7726
67755,0,0.3591
67756,0,0.3757
67757,0,0.0828
67758,1,0.7942
67759,0,0.0392
67760,0,0.2198
67761,0,0.1857
67762,1,0.8106
67763,1,0.6724
67764,0,0.0298
67765,0,0.0176
67766,0,0.0237
67767,0,0.1252
67768,1,0.6516
67769,0,0.4164
67770,0,0.2898
67771,1,0.7126
67772,0,0.1124
67773,1,0.8126
67774,1,0.8644
67775,1,0.5836
67776,0,0.0811
67777,0,0.3288
67778,1,0.8645
67779,1,0.8478
67780,1,0.9021
67781,0,0.4352
67782,1,0.8157
67783,0,0.2925
67784,0,0.4573
67785,0,0.0007
67786,0,0.0813
67787,0,0.1832
67788,0,0.1718
67789,1,0.9042
67790,0,0.1228
67791,1,0.8971
67792,1,0.7916
67793,0,0.0194
67794,0,0.0968
67795,0,0.4666
67796,1,0.8404
67797,1,0.8312
67798,0,0.1023
67799,0,0.241
67800,0,0.1018
67801,1,0.6435
67802,0,0.0024
67803,0,0.0354
67804,0,0.0971
67805,1,0.9233
67806,0,0.0488
67807,0,0.0081
67808,1,0.8059
67809,1,0.7486
67810,0,0.012
67811,1,0.8154
67812,0,0.4654
67813,0,0.2379
67814,0,0.4576
67815,1,0.7089
67816,0,0.2908
67817,0,0.0081
67818,1,0.7602
67819,0,0.0046
67820,0,0.2282
67821,1,0.7821
67822,0,0.1116
67823,1,0.8832
67824,0,0.0602
67825,0,0.4921
67826,0,0.0057
67827,0,0.0977
67828,1,0.5573
67829,1,0.9737
67830,1,0.9021
67831,0,0.2005
67832,1,0.6875
67833,0,0.0793
67834,1,0.9571
67835,0,0.094
67836,0,0.0414
67837,0,0.1224
67838,1,0.9676
67839,0,0.3245
67840,0,0.0713
67841,0,0.0345
67842,1,0.7288
67843,1,0.6817
67844,0,0.0198
67845,1,0.6586
67846,0,0.3546
67847,1,0.8282
67848,0,0.2947
67849,0,0.4604
67850,0,0.1708
67851,0,0.2208
67852,1,0.8053
67853,1,0.7133
67854,0,0.2021
67855,0,0.0477
67856,1,0.5124
67857,0,0.0808
67858,0,0.0083
67859,0,0.3805
67860,0,0.0612
67861,0,0.1915
67862,0,0.2044
67863,0,0.0911
67864,0,0.0113
67865,0,0.0202
67866,1,0.6627
67867,0,0.0734
67868,1,0.8228
67869,1,0.5338
67870,0,0.4638
67871,0,0.0281
67872,0,0.0039
67873,0,0.0265
67874,1,0.8882
67875,1,0.7696
67876,0,0.1368
67877,0,0.237
67878,1,0.5925
67879,0,0.0015
67880,0,0.1294
67881,0,0.0152
67882,0,0.1546
67883,1,0.5357
67884,1,0.735
67885,0,0.0288
67886,0,0.4416
67887,0,0.2436
67888,0,0.0691
67889,0,0.2037
67890,0,0.0729
67891,1,0.895
67892,0,0.0215
67893,1,0.5777
67894,0,0.153
67895,1,0.9334
67896,1,0.7179
67897,0,0.093
67898,0,0.0208
67899,0,0.0012
67900,0,0.0085
67901,1,0.7825
67902,0,0.1069
67903,0,0.2383
67904,1,0.8014
67905,1,0.8498
67906,0,0.0046
67907,0,0.0198
67908,0,0.0335
67909,0,0.1236
67910,1,0.8013
67911,0,0.1556
67912,0,0.0435
67913,0,0.1708
67914,0,0.0552
67915,0,0.2241
67916,1,0.5168
67917,1,0.9567
67918,0,0.1603
67919,0,0.0166
67920,0,0.002
67921,0,0.0618
67922,0,0.0502
67923,0,0.0408
67924,0,0.4102
67925,0,0.1608
67926,0,0.0085
67927,0,0.3545
67928,1,0.669
67929,0,0.4091
67930,0,0.0022
67931,1,0.8595
67932,1,0.9326
67933,0,0.1175
67934,0,0.2885
67935,0,0.3095
67936,1,0.7218
67937,0,0.1927
67938,1,0.5475
67939,0,0.0351
67940,1,0.8395
67941,1,0.8145
67942,0,0.0021
67943,1,0.9038
67944,0,0.1149
67945,0,0.0556
67946,0,0.0541
67947,0,0.0038
67948,0,0.0011
67949,0,0.012
67950,0,0.1769
67951,0,0.121
67952,0,0.3174
67953,0,0.1034
67954,0,0.3828
67955,0,0.1307
67956,0,0.317
67957,1,0.8778
67958,1,0.7432
67959,0,0.1846
67960,1,0.9352
67961,0,0.3566
67962,0,0.1764
67963,0,0.4753
67964,0,0.1767
67965,0,0.1482
67966,1,0.8799
67967,0,0.3373
67968,1,0.9053
67969,0,0.0357
67970,0,0.0698
67971,0,0.001
67972,0,0.2448
67973,1,0.684
67974,0,0.0979
67975,0,0.0383
67976,1,0.9234
67977,0,0.3116
67978,0,1e-04
67979,1,0.7409
67980,0,0.4445
67981,1,0.5478
67982,0,0.1411
67983,0,0.0687
67984,0,0.2329
67985,0,0.0043
67986,0,0.188
67987,0,0.0314
67988,1,0.7051
67989,0,0.4495
67990,0,0.011
67991,0,0.062
67992,0,0.0684
67993,1,0.8644
67994,1,0.8265
67995,1,0.9644
67996,0,0.2149
67997,0,0.4334
67998,0,0.0832
67999,0,0.2811
68000,1,0.9545
68001,1,0.8896
68002,1,0.8478
68003,1,0.9003
68004,0,0.0831
68005,1,0.8129
68006,1,0.8477
68007,0,0.3511
68008,0,0.0345
68009,0,0.0016
68010,1,0.8692
68011,0,0.0003
68012,0,0.0004
68013,0,0.034
68014,1,0.9597
68015,0,0.0728
68016,0,0.2499
68017,1,0.8139
68018,0,0.4901
68019,1,0.813
68020,0,0.0056
68021,1,0.5978
68022,1,0.8269
68023,0,0.2551
68024,0,0.009
68025,1,0.8499
68026,0,0.1374
68027,1,0.9152
68028,0,0.0781
68029,0,0.426
68030,0,0.0624
68031,0,0.2745
68032,0,0.2094
68033,1,0.887
68034,0,0.3428
68035,0,0.0083
68036,0,0.0981
68037,0,0.0159
68038,0,0.3842
68039,1,0.7603
68040,0,0.0136
68041,0,0.0693
68042,1,0.6515
68043,0,0.1824
68044,0,0.1486
68045,0,0.0568
68046,1,0.5761
68047,1,0.5763
68048,0,0.1486
68049,1,0.5787
68050,0,0.0817
68051,0,0.0067
68052,0,0.0412
68053,0,0.1392
68054,0,0.0341
68055,0,0.1001
68056,0,0.4368
68057,0,0.2775
68058,1,0.662
68059,1,0.9689
68060,1,0.9588
68061,0,0.3438
68062,0,0.0057
68063,1,0.8671
68064,1,0.8371
68065,0,0.1298
68066,0,0.1753
68067,0,0.3866
68068,1,0.7176
68069,0,0.1916
68070,0,0.2078
68071,1,0.8543
68072,1,0.8412
68073,1,0.8028
68074,0,0.0822
68075,0,0.3548
68076,1,0.8134
68077,1,0.9589
68078,1,0.9598
68079,0,0.098
68080,0,0.1412
68081,1,0.9368
68082,1,0.889
68083,0,0.4552
68084,0,0.1146
68085,1,0.9728
68086,0,0.1214
68087,1,0.5445
68088,1,0.9644
68089,0,0.4232
68090,0,0.0247
68091,0,0.0065
68092,0,0.0124
68093,1,0.8068
68094,1,0.7276
68095,0,0.2014
68096,1,0.672
68097,1,0.7153
68098,1,0.8752
68099,1,0.6422
68100,0,0.1123
68101,0,0.1636
68102,0,0.0436
68103,0,0.0517
68104,1,0.5217
68105,1,0.6959
68106,1,0.5607
68107,0,0.1191
68108,0,0.108
68109,0,0.0993
68110,1,0.587
68111,0,0.0596
68112,0,0.086
68113,0,0.106
68114,1,0.9312
68115,0,0.3521
68116,0,0.3087
68117,0,0.451
68118,1,0.9652
68119,1,0.9333
68120,1,0.9718
68121,1,0.8947
68122,0,0.4374
68123,0,0.3548
68124,0,0.0997
68125,0,0.1292
68126,0,0.0209
68127,0,0.0706
68128,0,0.4283
68129,0,0.4287
68130,1,0.8734
68131,0,0.3773
68132,0,0.0205
68133,1,0.8215
68134,0,0.1407
68135,0,0.3275
68136,0,0.2196
68137,0,0.3018
68138,0,0.1212
68139,1,0.9289
68140,1,0.5219
68141,1,0.8609
68142,0,0.1889
68143,0,0.4495
68144,1,0.7692
68145,1,0.876
68146,0,0.1755
68147,0,0.0186
68148,1,0.8511
68149,0,0.0445
68150,1,0.9721
68151,0,0.419
68152,0,0.1279
68153,0,0.0595
68154,1,0.7948
68155,0,0.21
68156,1,0.8446
68157,0,0.162
68158,0,0.0131
68159,0,0.0678
68160,0,0.0323
68161,1,0.5701
68162,0,0.0011
68163,0,0.0016
68164,0,0.4154
68165,0,0.4205
68166,1,0.6811
68167,1,0.6525
68168,0,0.4792
68169,0,0.0587
68170,0,0.1496
68171,1,0.8867
68172,0,0.4996
68173,1,0.5416
68174,0,0.1967
68175,0,0.302
68176,0,0.0249
68177,1,0.5194
68178,0,0.0296
68179,0,0.0981
68180,0,0.2688
68181,0,0.0538
68182,0,0.2147
68183,0,0.0047
68184,1,0.8213
68185,1,0.9483
68186,1,0.734
68187,0,0.0831
68188,1,0.647
68189,0,0.0266
68190,1,0.5616
68191,0,0.3507
68192,1,0.8242
68193,1,0.8562
68194,0,0.4122
68195,1,0.9822
68196,0,0.0531
68197,1,0.8267
68198,0,0.272
68199,0,0.0821
68200,1,0.571
68201,0,0.4727
68202,1,0.9446
68203,0,0.0892
68204,0,0.4526
68205,0,0.1448
68206,0,0.104
68207,0,0.0844
68208,0,0.0975
68209,1,0.8151
68210,0,0.0622
68211,0,0.3442
68212,1,0.6174
68213,0,0.1055
68214,0,0.1141
68215,1,0.8845
68216,0,0.4422
68217,0,0.0939
68218,1,0.7221
68219,1,0.896
68220,1,0.7997
68221,0,0.3771
68222,1,0.9173
68223,0,0.0
68224,0,0.2188
68225,0,0.4538
68226,1,0.8724
68227,1,0.8995
68228,1,0.7337
68229,0,0.0612
68230,1,0.6375
68231,0,0.0986
68232,0,0.0366
68233,0,0.362
68234,1,0.6745
68235,0,0.0641
68236,0,0.3636
68237,0,0.0895
68238,0,0.0853
68239,0,0.0648
68240,1,0.8539
68241,1,0.8569
68242,0,0.1104
68243,1,0.599
68244,1,0.8939
68245,0,0.1206
68246,1,0.8623
68247,0,0.2593
68248,0,0.0952
68249,1,0.8837
68250,1,0.9183
68251,0,0.0127
68252,0,0.378
68253,0,0.002
68254,0,0.1453
68255,1,0.9122
68256,0,0.0186
68257,1,0.945
68258,0,0.0644
68259,0,0.0123
68260,0,0.1128
68261,0,0.4214
68262,1,0.8094
68263,0,0.3545
68264,0,0.0102
68265,1,0.8585
68266,0,0.0154
68267,1,0.5383
68268,1,0.9172
68269,0,0.4217
68270,1,0.8042
68271,0,0.3156
68272,1,0.8264
68273,1,0.9578
68274,1,0.7911
68275,0,0.2563
68276,0,0.2892
68277,0,0.035
68278,0,0.1206
68279,1,0.6056
68280,0,0.2547
68281,0,0.0473
68282,0,0.0731
68283,1,0.6574
68284,1,0.7331
68285,1,0.8383
68286,0,0.0341
68287,0,0.0006
68288,0,0.0676
68289,0,0.2107
68290,0,0.0016
68291,0,0.1918
68292,0,0.238
68293,1,0.6007
68294,0,0.0676
68295,0,0.0014
68296,0,0.0147
68297,0,0.0988
68298,1,0.8667
68299,0,0.076
68300,1,0.543
68301,1,0.8759
68302,1,0.9408
68303,1,0.7101
68304,1,0.9745
68305,0,0.083
68306,1,0.9634
68307,1,0.8207
68308,0,0.2648
68309,0,0.1141
68310,0,0.1373
68311,1,0.8964
68312,0,0.0006
68313,0,0.3535
68314,1,0.6467
68315,0,0.0606
68316,0,0.0325
68317,0,0.001
68318,1,0.9395
68319,1,0.5955
68320,0,0.1362
68321,0,0.1571
68322,0,0.0369
68323,1,0.5994
68324,0,0.3078
68325,1,0.8866
68326,1,0.5004
68327,1,0.8884
68328,0,0.1268
68329,0,0.0406
68330,0,0.1472
68331,1,0.8756
68332,0,0.0998
68333,1,0.8987
68334,0,0.1461
68335,0,0.0075
68336,0,0.0816
68337,1,0.6738
68338,0,0.4973
68339,0,0.0287
